product_id,name,price,brand_fid,category_fid,sub_cat_fid,stock,description,features,image,tags,timestamp
1352,Alpinestars Street Pro Boots,56500,7,4,9,74,Engineered with precision using ABS for uncompromising Street-Legal. Built to exceed industry standards.,Back protector compatible! Temperature regulation! All-weather performance! Easy-care materials! Reflective elements,alpinestars_street_pro_boots.jpg,"street, commuter, daily, alpinestars, boots-&-shoes",25-06-16 03:47:33
1353,Kavach Sport Summer Gloves,23000,31,4,10,2,Well-crafted gloves featuring reliable operation and Temperature-Regulated. Setting new standards in motorcycle gear.,Abrasion-resistant materials! Ergonomic design! Thermal insulation! Quick-dry technology! Wind-resistant construction,kavach_sport_summer_gloves.jpg,"gloves, kavach, performance, sport, racing",24-11-11 22:18:09
1354,O'neal Racing Mesh Jacket,80000,21,4,2,1,Professional-grade jackets featuring Emergency Release and Ergonomic. Trusted by riders worldwide.,Back protector compatible! Adjustable fit system! Thermal insulation! Multiple pockets! All-weather performance! Wind-resistant construction,oneal_racing_mesh_jacket.jpg,"jackets, performance, sport, o'neal, racing",25-05-12 14:49:13
1355,Alpinestars Performance Kevlar Jacket,39500,7,4,2,0,Quality jackets built with Aluminum for reliable Track-Proven. Built to exceed industry standards.,Reinforced stress points! Breathable panels! Ventilation zippers! Reflective elements! Temperature regulation,alpinestars_performance_kevlar_jacket.jpg,"jackets, alpinestars",24-08-04 00:05:32
1356,Vesrah 4T Racing Oil,3500,18,5,15,56,Professional-grade oils & lubricants featuring SNELL and Temperature-Regulated. Trusted by riders worldwide.,Optimized flow dynamics! Long service life! Multi-bike compatibility! Quality-tested components,vesrah_4t_racing_oil.jpg,"vesrah, oils-&-lubricants, performance, sport, racing",25-06-14 19:15:04
1357,Dainese Sport Summer Gloves,7000,30,4,10,74,Dependable gloves engineered for professional riders applications. Built to exceed industry standards.,CE Level 2 armor! Breathable panels! Ventilation zippers! Quick-dry technology,dainese_sport_summer_gloves.jpg,"gloves, performance, sport, dainese, racing",24-09-12 17:46:04
1358,Motul Semi-Synthetic Touring Oil,9500,24,5,15,63,Budget-friendly oils & lubricants with Ventilated design. Built to exceed industry standards.,Reduced weight! Corrosion-resistant finish! Direct bolt-on installation! Quality-tested components,motul_semi-synthetic_touring_oil.jpg,"oils-&-lubricants, touring, long-distance, comfort, motul",25-06-14 05:36:12
1359,Bell Classic Model Modular,6500,15,2,20,13,Entry-level modular providing reliable High-Performance. Engineered for the modern rider.,Multi-density EPS liner! Anti-fog visor system! Racing-inspired fit! UV protection! Quick-release visor,bell_classic_model_modular.jpg,"bell, modular",25-01-26 01:11:26
1360,Kadoya Adventure WP Boots,26500,20,4,9,70,Affordable boots & shoes offering essential Street-Legal features. Setting new standards in motorcycle gear.,Back protector compatible! Ergonomic design! Thermal insulation! Multiple pockets! Breathable panels! Adjustable fit system,kadoya_adventure_wp_boots.jpg,"touring, long-distance, kadoya, boots-&-shoes, comfort",25-01-13 06:40:06
1361,Shark Premium Collection Visors,13000,17,2,6,44,Engineered with precision using Composite for uncompromising Competition-Spec. Where innovation meets performance.,Multi-density EPS liner! Anti-fog visor system! Aerodynamic design! UV protection! Hypoallergenic liner! Anti-scratch coating,shark_premium_collection_visors.jpg,"shark, visors",25-01-11 15:00:49
1362,Dainese Touring Winter Gloves,10500,30,4,10,30,Budget-friendly gloves with Moisture-Wicking design. Setting new standards in motorcycle gear.,Impact-resistant panels! Temperature regulation! Wind-resistant construction! Packable design,dainese_touring_winter_gloves.jpg,"gloves, touring, long-distance, dainese, comfort",24-09-15 11:32:50
1363,Dainese Commuter Insulated Jacket,113000,30,4,2,12,Entry-level jackets providing reliable Aerodynamic. Trusted by riders worldwide.,Impact-resistant panels! Moisture-wicking lining! Ventilation zippers! Easy-care materials! CE Level 2 armor! Waterproof membrane! Back protector compatible,dainese_commuter_insulated_jacket.jpg,"jackets, dainese",24-09-17 20:36:30
1364,Axor Elite Collection Modular,66500,4,2,20,0,Advanced modular incorporating Polycarbonate and DOT for superior Racing-Grade. Where innovation meets performance.,Emergency cheek pad removal! Adjustable ventilation! Lightweight construction! Pinlock ready,axor_elite_collection_modular.jpg,"axor, modular",25-03-09 12:28:32
1365,Motowolf Standard Collection Trousers,24000,33,4,8,1,Budget-friendly trousers with Temperature-Regulated design. Trusted by riders worldwide.,Back protector compatible! Ergonomic design! Wind-resistant construction! Easy-care materials! Waterproof membrane,motowolf_standard_collection_trousers.jpg,"motowolf, trousers",24-12-18 07:25:29
1366,LS2 Adventure Ultra Air,25000,3,2,1,5,Entry-level full face providing reliable Competition-Spec. Engineered for the modern rider.,Emergency cheek pad removal! Comfortable padding! Racing-inspired fit! Pinlock ready! Aerodynamic design! UV protection! DOT certified construction,ls2_adventure_ultra_air.jpg,"ls2, touring, long-distance, full-face, comfort",24-09-17 18:17:32
1367,Motowolf Performance Mesh Jacket,115000,33,4,2,0,Dependable jackets engineered for daily commuters applications. Setting new standards in motorcycle gear.,Back protector compatible! Breathable panels! Thermal insulation! Easy-care materials! Ergonomic design! Impact-resistant panels! Adjustable fit system! Waterproof membrane,motowolf_performance_mesh_jacket.jpg,"jackets, motowolf",25-07-09 23:45:25
1368,Motowolf Racing Hybrid Jacket,82000,33,4,2,1,Engineered with precision using Carbon Fiber for uncompromising High-Performance. Where innovation meets performance.,Abrasion-resistant materials! Temperature regulation! Ventilation zippers! Quick-dry technology! Wind-resistant construction! Moisture-wicking lining,motowolf_racing_hybrid_jacket.jpg,"jackets, performance, sport, racing, motowolf",24-09-18 14:04:05
1369,Rynox Sport Leather Jacket,37000,29,4,2,90,Dependable jackets engineered for track riders applications. Where innovation meets performance.,CE Level 2 armor! Temperature regulation! Ventilation zippers! Reflective elements! Quick-dry technology! Waterproof membrane,rynox_sport_leather_jacket.jpg,"leather, jackets, performance, premium, rynox, sport, durable, racing",25-06-08 02:48:52
1370,Airoh Storm-Ultra Track,64500,6,2,1,20,Budget-friendly full face with Hypoallergenic design. Trusted by riders worldwide.,DOT certified construction! Anti-fog visor system! Wind tunnel tested! UV protection! Hypoallergenic liner! ECE 22.06 approved! Comfortable padding,airoh_storm-ultra_track.jpg,"performance, sport, full-face, airoh, racing",25-04-13 15:05:18
1371,Shoei Open Collection,14000,2,2,4,4,Basic half helmet designed for daily commuters with reliable operation. Trusted by riders worldwide.,Multi-density EPS liner! Anti-fog visor system! Racing-inspired fit! Bluetooth compatible,shoei_open_collection.jpg,"shoei, half-helmet",25-04-15 18:59:19
1372,K-Tech Advanced Series Motorcycle Lights,41500,25,5,14,77,Dependable motorcycle lights engineered for track riders applications. Where innovation meets performance.,Improved efficiency! Corrosion-resistant finish! Multi-bike compatibility! Advanced materials! Universal fitment,k-tech_advanced_series_motorcycle_lights.jpg,"motorcycle-lights, technology, safety, advanced, k-tech",24-11-28 17:07:13
1373,ScorpionEXO Street Gloss,21000,34,2,4,10,Budget-friendly half helmet with Breathable design. Setting new standards in motorcycle gear.,Impact-resistant shell! Comfortable padding! Racing-inspired fit! Advanced composite shell! Multi-density EPS liner,scorpionexo_street_gloss.jpg,"street, commuter, daily, half-helmet, scorpionexo",24-12-16 01:09:58
1374,Dainese Pro Series Masks,38000,30,4,19,11,Professional-grade masks featuring MIPS and Hypoallergenic. Built to exceed industry standards.,Back protector compatible! Breathable panels! Wind-resistant construction! Reflective elements! Ventilation zippers! Adjustable fit system,dainese_pro_series_masks.jpg,"masks, dainese",24-10-10 00:43:03
1375,ScorpionEXO Vortex Air Edition,78000,34,2,1,5,Basic full face designed for professional riders with reliable operation. Engineered for the modern rider.,Emergency cheek pad removal! Anti-fog visor system! Wind tunnel tested! Anti-scratch coating! Multi-density EPS liner,scorpionexo_vortex_air_edition.jpg,"scorpionexo, full-face",25-04-15 19:01:26
1376,LS2 Street Chrome,11000,3,2,4,89,Budget-friendly half helmet with Ergonomic design. Trusted by riders worldwide.,Emergency cheek pad removal! Comfortable padding! Quick-release visor! UV protection,ls2_street_chrome.jpg,"street, commuter, ls2, daily, half-helmet",24-11-30 23:26:51
1377,Shark Tour Supreme Air,77000,17,2,1,2,Budget-friendly full face with Ergonomic design. Setting new standards in motorcycle gear.,Impact-resistant shell! Adjustable ventilation! Wind tunnel tested! Pinlock ready! Aerodynamic design! Quick-release visor! Lightweight construction,shark_tour_supreme_air.jpg,"shark, full-face",24-10-14 01:27:23
1378,LS2 Competition Carbon,178500,3,2,5,34,Advanced motocross incorporating Polycarbonate and FIM for superior Lightweight. Setting new standards in motorcycle gear.,DOT certified construction! Hypoallergenic liner! Wind tunnel tested! Anti-scratch coating! Pinlock ready! Impact-resistant shell! Moisture-wicking interior,ls2_competition_carbon.jpg,"carbon-fiber, motocross, ls2, lightweight, premium",25-01-21 05:46:40
1379,Shark Trail RS,79500,17,2,5,64,Budget-friendly motocross with Temperature-Regulated design. Where innovation meets performance.,ECE 22.06 approved! Adjustable ventilation! Racing-inspired fit! UV protection! Lightweight construction! Wind tunnel tested,shark_trail_rs.jpg,"shark, motocross",25-02-02 21:47:46
1380,Alpinestars Standard Model Trousers,9500,7,4,8,53,Basic trousers designed for daily commuters with enhanced performance. Setting new standards in motorcycle gear.,Abrasion-resistant materials! Breathable panels! Ventilation zippers! Reflective elements,alpinestars_standard_model_trousers.jpg,"alpinestars, trousers",24-12-31 13:45:20
1381,Arai Enduro EVO,20000,9,2,5,73,Entry-level motocross providing reliable Track-Proven. Built to exceed industry standards.,ECE 22.06 approved! Hypoallergenic liner! Aerodynamic design! Bluetooth compatible! UV protection,arai_enduro_evo.jpg,"arai, motocross",24-12-08 09:37:24
1382,Akrapovic Pro Flow System,168500,8,5,17,4,Premium exhausts designed for enthusiasts with superior comfort. Trusted by riders worldwide.,Precision engineering! Quality construction! Multi-bike compatibility! Precision manufacturing! High-temperature stability,akrapovic_pro_flow_system.jpg,"exhausts, akrapovic",25-04-05 16:00:36
1383,Alpinestars GP Leather Gloves,16500,7,4,10,89,Affordable gloves offering essential Lightweight features. Where innovation meets performance.,Impact-resistant panels! Breathable panels! All-weather performance! Multiple pockets! Temperature regulation! Wind-resistant construction,alpinestars_gp_leather_gloves.jpg,"leather, gloves, premium, alpinestars, durable",25-05-14 16:21:22
1384,Michelin Evolution Tuned System,72000,28,5,17,67,Entry-level exhausts providing reliable Track-Proven. Trusted by riders worldwide.,Optimized flow dynamics! Quality construction! OEM replacement! Advanced materials! Enhanced power output,michelin_evolution_tuned_system.jpg,"exhausts, michelin",25-04-27 13:12:59
1385,Motowolf Racing Pro Gloves,23000,33,4,10,25,Professional-grade gloves featuring Tech-Air and Temperature-Regulated. Trusted by riders worldwide.,Reinforced stress points! Moisture-wicking lining! Thermal insulation! Quick-dry technology,motowolf_racing_pro_gloves.jpg,"gloves, performance, sport, racing, motowolf",24-08-19 11:41:04
1386,MT Helmets Factor Fiber,66000,22,2,5,38,Budget-friendly motocross with Moisture-Wicking design. Trusted by riders worldwide.,Emergency cheek pad removal! Moisture-wicking interior! Quick-release visor! Anti-scratch coating! Bluetooth compatible! Multi-density EPS liner,mt_helmets_factor_fiber.jpg,"motocross, mt helmets",25-01-16 02:57:06
1387,LS2 Premium Edition Visors,12000,3,2,6,60,Professional-grade visors featuring Emergency Release and Moisture-Wicking. Where innovation meets performance.,Multi-density EPS liner! Moisture-wicking interior! Aerodynamic design! Anti-scratch coating! Quick-release visor,ls2_premium_edition_visors.jpg,"ls2, visors",25-03-02 21:05:20
1388,Shoei Elite Series Visors,59000,2,2,6,99,Engineered with precision using Polycarbonate for uncompromising Racing-Grade. Trusted by riders worldwide.,Impact-resistant shell! Hypoallergenic liner! Wind tunnel tested! Pinlock ready! Anti-fog visor system,shoei_elite_series_visors.jpg,"shoei, visors",25-03-04 05:37:36
1389,Shoei Standard Version Visors,8500,2,2,6,48,Budget-friendly visors with Waterproof design. Built to exceed industry standards.,DOT certified construction! Adjustable ventilation! Wind tunnel tested! UV protection! Anti-fog visor system! Quick-release visor,shoei_standard_version_visors.jpg,"shoei, visors",25-03-20 18:36:57
1390,Kadoya Elite Leather Gloves,24500,20,4,10,86,Professional-grade gloves featuring CE Level 2 and Ergonomic. Built to exceed industry standards.,Impact-resistant panels! Adjustable fit system! All-weather performance! Reflective elements! Breathable panels,kadoya_elite_leather_gloves.jpg,"leather, gloves, premium, kadoya, durable",25-05-29 17:42:06
1391,Kadoya Elite Kevlar Gloves,25500,20,4,10,81,Advanced gloves incorporating Magnesium and MIPS for superior Competition-Spec. Setting new standards in motorcycle gear.,Impact-resistant panels! Moisture-wicking lining! Waterproof membrane! Multiple pockets! Wind-resistant construction,kadoya_elite_kevlar_gloves.jpg,"gloves, kadoya",24-09-03 04:08:37
